open,high,low,close,volume,marketCap,timestamp,crypto_name,date,volatility,daily_return,ma_7,rolling_volatility,liquidity_ratio
2.8239901066,3.0358200073,2.6392500401,2.9354500771,0.0,51891652.211,2013-05-15T23:59:59.999Z,Litecoin,2013-05-15,0.13509681881280053,0.039468966353495616,66.8199420997,59.71565696951952,0.0
114.2200012207,118.7600021362,112.1999969482,118.7600021362,0.0,1325726787.0,2013-05-16T23:59:59.999Z,Bitcoin,2013-05-16,0.055237496379266296,0.03974786260707219,67.35708526201428,60.235911660859436,0.0
2.9297399521,2.9676699638,2.6851100922,2.9191200733,0.0,51685880.3376,2013-05-16T23:59:59.999Z,Litecoin,2013-05-16,0.09679624835732523,-0.0036248537322870057,50.9198162215,59.81704766527386,0.0
118.2099990845,125.3000030518,116.5709991455,123.0149993896,0.0,1373723881.88,2013-05-17T23:59:59.999Z,Bitcoin,2013-05-17,0.07095885826617318,0.04064800221904454,68.02483899251429,61.03079908442629,0.0
2.8914198875,3.3353300095,2.8707699776,3.1860899925,0.0,56498073.7257,2013-05-17T23:59:59.999Z,Litecoin,2013-05-17,0.1458088230381332,0.10191190365463645,52.55142327715714,61.89579712611063,0.0
3.1986498833,3.3637499809,3.1308801174,3.2949299812,0.0,58518793.7122,2013-05-18T23:59:59.999Z,Litecoin,2013-05-18,0.07067520852603676,0.030100230226094486,52.61865612437142,61.833003481022814,0.0
123.5,125.25,122.3000030518,123.4980010986,0.0,1379574545.85,2013-05-18T23:59:59.999Z,Bitcoin,2013-05-18,0.023887001586728008,-1.6185436437249908e-05,53.944084678357136,63.45179327284845,0.0
3.3020501137,3.412309885,3.1878800392,3.3034899235,0.0,58760676.4145,2013-05-19T23:59:59.999Z,Litecoin,2013-05-19,0.06793719702411559,0.00043603511467807003,53.99666179927143,63.40261574520849,0.0
123.2109985352,124.5,119.5709991455,121.9899978638,0.0,1363204702.75,2013-05-19T23:59:59.999Z,Bitcoin,2013-05-19,0.040404958937725034,-0.009909835046513153,54.45808976035715,63.96178961855734,0.0
122.5,123.6210021973,120.1200027466,122.0,0.0,1363709900.0,2013-05-20T23:59:59.999Z,Bitcoin,2013-05-20,0.02869671680901645,-0.004081632653061225,71.4696440356,63.805115491956414,0.0
3.3148500919,3.3233399391,3.1500499249,3.1817600727,0.0,56682748.951,2013-05-20T23:59:59.999Z,Litecoin,2013-05-20,0.05446357055230389,-0.04014963437568776,54.35060984747143,63.746161576562834,0.0
3.1932599545,3.2159700394,3.0409100056,3.0867500305,0.0,55073034.1595,2013-05-21T23:59:59.999Z,Litecoin,2013-05-21,0.056713382058878166,-0.033354604860748746,54.33641842432856,63.759460103371374,0.0
122.0199966431,123.0,121.2099990845,122.8799972534,0.0,1374013440.0,2013-05-21T23:59:59.999Z,Bitcoin,2013-05-21,0.014567065067626162,0.007048030109486459,71.41999946321428,63.824838404890485,0.0
122.8899993896,124.0009994507,122.0,123.888999939,0.0,1385778992.85,2013-05-22T23:59:59.999Z,Bitcoin,2013-05-22,0.016151550595171787,0.008129225765823695,71.47585644041429,63.87815993624341,0.0
3.0919098854,3.1352899075,3.0311899185,3.120759964,0.0,55766901.417,2013-05-22T23:59:59.999Z,Litecoin,2013-05-22,0.03335725598920169,0.009330827763199113,71.44975216048572,63.91069131842124,0.0
123.8000030518,126.9339981079,123.0999984741,126.6999969482,0.0,1417769832.5,2013-05-23T23:59:59.999Z,Bitcoin,2013-05-23,0.030260455612855952,0.023424828957286734,72.12260917254285,64.55303084316465,0.0
3.1185200214,3.1864600182,3.0907900333,3.181440115,0.0,56949220.3738,2013-05-23T23:59:59.999Z,Litecoin,2013-05-23,0.030071282639874623,0.020176267321751252,55.14852918897143,64.87276994558457,0.0
3.1701300144,3.1854999065,3.0365800858,3.1794800758,0.0,57017468.5839,2013-05-24T23:59:59.999Z,Litecoin,2013-05-24,0.04683779018886601,0.002949425215220826,55.14820347512857,64.87307435173854,0.0
126.3000030518,133.8500061035,125.71900177,133.1999969482,0.0,1491070770.0,2013-05-24T23:59:59.999Z,Bitcoin,2013-05-24,0.06104357747592175,0.054631779332341576,73.73581017765716,66.09877498130827,0.0
3.1877501011,3.1954500675,3.05479002,3.1186900139,0.0,56026342.7178,2013-05-25T23:59:59.999Z,Litecoin,2013-05-25,0.04510228553433595,-0.021664209868950953,56.62705200058572,66.75446004641948,0.0
133.1000061035,133.2189941406,128.8999938965,131.9799957275,0.0,1477958233.0,2013-05-25T23:59:59.999Z,Bitcoin,2013-05-25,0.03272465815969149,-0.008414803340647857,57.7829085418,68.16828694973513,0.0
3.1241099834,3.3273899555,3.0873000622,3.2488999367,0.0,58457958.0306,2013-05-26T23:59:59.999Z,Litecoin,2013-05-26,0.0738988266729649,0.039944161365340264,57.801214252185716,68.15117672703212,0.0
131.9859924316,136.0,130.6150054932,133.4799957275,0.0,1495293015.0,2013-05-26T23:59:59.999Z,Bitcoin,2013-05-26,0.0403430827027707,0.011319407979405451,58.76978550637143,69.33152978305243,0.0
133.5,135.4649963379,124.6999969482,129.7449951172,0.0,1454029509.62,2013-05-27T23:59:59.999Z,Bitcoin,2013-05-27,0.08297044043953967,-0.028127377399250895,76.85029336382857,68.92054485373644,0.0
3.230700016,3.2617800236,3.0189900398,3.1009099483,0.0,55882131.6956,2013-05-27T23:59:59.999Z,Litecoin,2013-05-27,0.0782963671463933,-0.04017397686483316,76.8390690599,68.9345474095675,0.0
129.7700042725,130.5800018311,125.5999984741,129.0,0.0,1446189975.0,2013-05-28T23:59:59.999Z,Bitcoin,2013-05-28,0.03860467718604641,-0.005933607514438243,76.23906949587142,68.37826102783123,0.0
3.1027998924,3.1300001144,3.0194199085,3.0921299458,0.0,55813731.901,2013-05-28T23:59:59.999Z,Litecoin,2013-05-28,0.035761823674389716,-0.003438812353363546,76.23527520042857,68.38299527455503,0.0
129.0,132.5899963379,127.6620025635,132.3000030518,0.0,1483734577.5,2013-05-29T23:59:59.999Z,Bitcoin,2013-05-29,0.03724862933276373,0.025581419006201474,76.28099053247142,68.42656583214452,0.0
3.0921299458,3.1232700348,3.019659996,3.0958199501,0.0,55971818.8193,2013-05-29T23:59:59.999Z,Litecoin,2013-05-29,0.033467721143360774,0.0011933535668551673,76.25912196295714,68.4538154016102,0.0
3.0774600506,3.0927801132,2.8841700554,2.9713900089,0.0,53812627.6331,2013-05-30T23:59:59.999Z,Litecoin,2013-05-30,0.0702062190339083,-0.0344667485380745,57.61503543172858,68.04312184285635,0.0
132.25,132.25,127.0,128.7989959717,0.0,1445053940.55,2013-05-30T23:59:59.999Z,Bitcoin,2013-05-30,0.04076118730889441,-0.02609454841814738,57.479892696657146,67.87672145115651,0.0
2.9713900089,2.98822999,2.6888198853,2.9566800594,0.0,53635813.2007,2013-05-31T23:59:59.999Z,Litecoin,2013-05-31,0.10126564210020042,-0.004950528020872427,57.45928842681428,67.8959987401531,0.0
128.7989959717,129.8999938965,126.4000015259,129.0,0.0,1447870200.0,2013-05-31T23:59:59.999Z,Bitcoin,2013-05-31,0.027131723803100867,0.0015606024471196656,57.45928842681428,67.8959987401531,0.0
2.9421401024,2.9745600224,2.8027000427,2.826499939,0.0,51354548.481,2013-06-01T23:59:59.999Z,Litecoin,2013-06-01,0.06080310752131234,-0.03930477794231086,57.421341282985715,67.9315138531591,0.0
128.8150024414,129.7799987793,127.1989974976,129.3000030518,0.0,1451916165.0,2013-06-01T23:59:59.999Z,Bitcoin,2013-06-01,0.019961339681221817,0.0037650941366136883,56.99276985441429,67.38766672692302,0.0
129.3000030518,129.3999938965,115.0500030518,122.2919998169,0.0,1373837499.9,2013-06-02T23:59:59.999Z,Bitcoin,2013-06-02,0.11734202454931907,-0.05419955970219468,74.02079554967143,66.55325984070971,0.0
2.8277900219,2.8637700081,2.5587100983,2.7271199226,0.0,49625822.6165,2013-06-02T23:59:59.999Z,Litecoin,2013-06-02,0.11186156768242142,-0.035600273895994336,73.98589982305714,66.59677170014709,0.0
2.7305300236,2.7546100616,2.6134600639,2.7255599499,0.0,49674159.5702,2013-06-03T23:59:59.999Z,Litecoin,2013-06-03,0.05178752267224176,-0.0018201864315878682,55.975408962799996,66.34969990830747,0.0
122.5,122.5,116.0,122.2220001221,0.0,1373708057.9,2013-06-03T23:59:59.999Z,Bitcoin,2013-06-03,0.05318191482308004,-0.0022693867583673554,73.0133118289,65.77650334618909,0.0
2.7033100128,2.8956899643,2.7033100128,2.8667299747,0.0,52324427.4459,2013-06-04T23:59:59.999Z,Litecoin,2013-06-04,0.06710780338498129,0.06045180209676924,54.994273253857145,65.15689243406406,0.0
120.7369995117,123.8399963379,119.0999984741,121.4199981689,0.0,1365337545.0,2013-06-04T23:59:59.999Z,Bitcoin,2013-06-04,0.039038032739931984,0.005656912627962088,71.93620157241428,64.74851555799805,0.0
2.867470026,2.9854099751,2.8113400936,2.8624300957,0.0,52331672.3172,2013-06-05T23:59:59.999Z,Litecoin,2013-06-05,0.06081192402270056,-0.0017576226618941186,53.87369115011428,63.7063861376903,0.0
121.4000015259,123.46900177,119.8990020752,121.6500015259,0.0,1368486468.75,2013-06-05T23:59:59.999Z,Bitcoin,2013-06-05,0.02934648294303498,0.0020593080466038043,53.78197710854285,63.591831518705185,0.0
121.9000015259,123.0999984741,117.25,118.0,0.0,1327960200.0,2013-06-06T23:59:59.999Z,Bitcoin,2013-06-06,0.049576258255084785,-0.0319934493607973,70.24953140531429,63.09070167308227,0.0
2.8768401146,2.9064600468,2.744820118,2.7541201115,0.0,50432630.2205,2013-06-06T23:59:59.999Z,Litecoin,2013-06-06,0.05869022491977112,-0.04265791570313374,70.25361142839999,63.08560788549507,0.0
118.9700012207,119.0,106.4199981689,111.5,0.0,1255258637.5,2013-06-07T23:59:59.999Z,Bitcoin,2013-06-07,0.1128251285300449,-0.06278894800414836,68.72189712524286,61.72910124018909,0.0
2.7791399956,2.7936799526,2.5115098953,2.602410078,0.0,47740050.7751,2013-06-07T23:59:59.999Z,Litecoin,2013-06-07,0.10842643889423166,-0.06359158512338453,68.68413713999999,61.776162050014975,0.0
2.6040599346,2.6574800014,2.5362100601,2.5623800755,0.0,47088867.5095,2013-06-08T23:59:59.999Z,Litecoin,2013-06-08,0.047327070039106696,-0.016005721890729876,51.70447741237143,61.197248022757265,0.0
111.0,111.4150009155,107.3000030518,108.3000030518,0.0,1219717920.0,2013-06-08T23:59:59.999Z,Bitcoin,2013-06-08,0.037996285759399194,-0.02432429683063059,66.76698783467144,60.13869024751478,0.0
107.891998291,108.9899978638,88.5,100.0,0.0,1126642500.0,2013-06-09T23:59:59.999Z,Bitcoin,2013-06-09,0.204899978638,-0.07314720661410086,63.674130473828576,57.33716061928022,0.0
2.5527300835,2.5878798962,2.0726699829,2.382999897,0.0,43858290.482,2013-06-09T23:59:59.999Z,Litecoin,2013-06-09,0.21620223901335742,-0.06648967221292994,47.1574161734,55.70905006657986,0.0
2.3843801022,2.5802900791,2.2612400055,2.4875299931,0.0,45853396.6991,2013-06-10T23:59:59.999Z,Litecoin,2013-06-10,0.12825978962464482,0.043260674254422024,47.11933187077143,55.74454447630679,0.0
100.43699646,110.1009979248,95.0019989014,106.3499984741,0.0,1198638945.0,2013-06-10T23:59:59.999Z,Bitcoin,2013-06-10,0.14197460498391204,0.058872748314958936,46.38361736707144,54.77885531832788,0.0
2.4928400517,2.4988698959,2.1810200214,2.3979799747,0.0,44270317.3619,2013-06-11T23:59:59.999Z,Litecoin,2013-06-11,0.132549011190039,-0.038053013844714885,46.3544130666,54.806134320293275,0.0
106.3499984741,109.5999984741,104.0,108.9000015259,0.0,1227874725.0,2013-06-11T23:59:59.999Z,Bitcoin,2013-06-11,0.051423309418119165,0.023977462044073337,61.54550184522857,55.379145276101724,0.0
2.4121699333,2.4542200565,2.3080101013,2.3847100735,0.0,44101286.2173,2013-06-12T23:59:59.999Z,Litecoin,2013-06-12,0.06131141761204131,-0.011383882794042281,46.414745705471425,54.943206767725805,0.0
109.0,111.7870025635,106.7340011597,108.1500015259,0.0,1219969852.5,2013-06-12T23:59:59.999Z,Bitcoin,2013-06-12,0.04672215748965933,-0.007798151138532154,47.57903163774285,56.33665062344154,0.0
2.3985099792,2.4862799644,2.2276799679,2.2703199387,0.0,42056097.8573,2013-06-13T23:59:59.999Z,Litecoin,2013-06-13,0.1139046493368138,-0.0534456982091675,47.56293450084286,56.35173093718052,0.0
108.7760009766,110.3000030518,100.5299987793,104.0,0.0,1173637400.0,2013-06-13T23:59:59.999Z,Bitcoin,2013-06-13,0.0939423487740385,-0.04390675271862054,62.0647159304,55.87835611979427,0.0
2.2692101002,2.2887399197,2.0899999142,2.1345500946,0.0,39610212.5232,2013-06-14T23:59:59.999Z,Litecoin,2013-06-14,0.09310627377767981,-0.059342237895085956,47.17679473332857,55.995879669911105,0.0
103.9489974976,104.6999969482,98.0,99.9788970947,0.0,1128709292.08,2013-06-14T23:59:59.999Z,Bitcoin,2013-06-14,0.0670141114064677,-0.0381927724025589,61.116925750471424,55.12993777312287,0.0
2.138999939,2.2084701061,2.0486900806,2.1057500839,0.0,39124632.848,2013-06-15T23:59:59.999Z,Litecoin,2013-06-15,0.07587796230978934,-0.015544579732687979,45.8606041159,54.475788670256314,0.0
100.0,103.6999969482,98.0,99.9880981445,0.0,1129245603.78,2013-06-15T23:59:59.999Z,Bitcoin,2013-06-15,0.05700675434352716,-0.00011901855499999669,59.8039452689,53.98207143263106,0.0
2.0858199596,2.1502199173,2.017070055,2.1295099258,0.0,39617093.1315,2013-06-16T23:59:59.999Z,Litecoin,2013-06-16,0.06252605854841413,0.020946182818376194,44.6581607546,53.0214108224392,0.0
99.8000030518,101.5999984741,98.9466018677,99.5100021362,0.0,1124306271.75,2013-06-16T23:59:59.999Z,Bitcoin,2013-06-16,0.026664622142890587,-0.0029058207087376774,58.549543925671436,52.80281211370388,0.0
2.1388599873,2.2889900208,2.0923700333,2.2780799866,0.0,42440639.5123,2013-06-17T23:59:59.999Z,Litecoin,2013-06-17,0.08630951883013224,0.06509074933686747,44.01784106661428,52.203708015307555,0.0
99.9000015259,102.2099990845,99.0,101.6999969482,0.0,1149418485.0,2013-06-17T23:59:59.999Z,Bitcoin,2013-06-17,0.03156341377409267,0.018017971919983753,58.24147633141428,52.45347339430698,0.0
101.9499969482,111.111000061,101.0329971313,107.4000015259,0.0,1214216070.0,2013-06-18T23:59:59.999Z,Bitcoin,2013-06-18,0.09383615257463147,0.05345762374538476,59.301634107299996,53.50215259301966,0.0
2.2816400528,2.3739800453,2.1879301071,2.3101699352,0.0,43109745.0852,2013-06-18T23:59:59.999Z,Litecoin,2013-06-18,0.08053517421604442,0.01250411184051072,59.3308369432,53.46577388408202,0.0
2.30479002,2.3388299942,2.251830101,2.30031991,0.0,43008862.2093,2013-06-19T23:59:59.999Z,Litecoin,2013-06-19,0.037820779980120345,-0.0019394868778545794,45.375440052557146,53.832656028038336,0.0
107.0500030518,110.2249984741,105.7549972534,108.25,0.0,1224193837.5,2013-06-19T23:59:59.999Z,Bitcoin,2013-06-19,0.041293313817090053,0.011209686258666744,60.53551006315713,54.561792014758716,0.0
108.2509994507,114.3000030518,107.5,110.1500015259,0.0,1246104920.0,2013-06-20T23:59:59.999Z,Bitcoin,2013-06-20,0.06173402594280576,0.01754258237647821,62.055509975971425,55.95883728209058,0.0
2.2981700897,2.4003000259,2.2682299614,2.2867100239,0.0,42832831.4988,2013-06-20T23:59:59.999Z,Litecoin,2013-06-20,0.057755492878259096,-0.0049866047127504485,62.05674283844286,55.95730086521005,0.0
2.3259599209,2.8667099476,2.2656800747,2.8667099476,0.0,53781211.0928,2013-06-21T23:59:59.999Z,Litecoin,2013-06-21,0.20965841814697023,0.2324846708840812,47.93770183835714,56.7505628262713,0.0
111.2900009155,114.9899978638,107.6849975586,109.5,0.0,1239214237.5,2013-06-21T23:59:59.999Z,Bitcoin,2013-06-21,0.06671233155433787,-0.016084112685551235,48.237701620371425,57.12162427417308,0.0
109.5,109.9560012817,107.513999939,108.3000030518,0.0,1226110327.5,2013-06-22T23:59:59.999Z,Bitcoin,2013-06-22,0.022548488216865368,-0.010958876239269366,63.379106351314284,56.965759722080165,0.0
2.8634300232,3.5843200684,2.6644699574,2.9240999222,0.0,54938148.7014,2013-06-22T23:59:59.999Z,Litecoin,2013-06-22,0.3145754712472116,0.021187840634638244,63.468217781628574,56.85466962286989,0.0
2.8975999355,3.3371999264,2.895430088,3.1171700954,0.0,58663905.0007,2013-06-23T23:59:59.999Z,Litecoin,2013-06-23,0.14172144120461008,0.07577656156391088,48.44924208097143,56.93940385481069,0.0
108.1999969482,108.8000030518,106.2340011597,107.5999984741,0.0,1218626490.0,2013-06-23T23:59:59.999Z,Bitcoin,2013-06-23,0.023847601565883454,-0.005545272560287,48.08495593071429,56.485209868086706,0.0
3.1345000267,3.1482000351,2.7050800323,2.8745799065,0.0,54188144.1623,2013-06-24T23:59:59.999Z,Litecoin,2013-06-24,0.15415122112209048,-0.08292235379995949,48.16893734251429,56.40615067676267,0.0
107.9000015259,108.3339996338,100.9800033569,102.7369995117,0.0,1163935725.67,2013-06-24T23:59:59.999Z,Bitcoin,2013-06-24,0.07158079671250775,-0.047849878972992206,62.436121565957144,55.66332842383442,0.0
102.0899963379,106.4700012207,101.0100021362,103.9499969482,0.0,1178086140.0,2013-06-25T23:59:59.999Z,Bitcoin,2013-06-25,0.052525245260187994,0.018219224968367274,61.64326398712858,54.91573791020476,0.0
2.8483099937,2.9070999622,2.7709100246,2.8232800961,0.0,53299726.2651,2013-06-25T23:59:59.999Z,Litecoin,2013-06-25,0.04823819563214049,-0.008787631141049307,46.57516070774285,54.44880572773258,0.0
103.3290023804,105.4889984131,102.7919998169,104.0,0.0,1179105200.0,2013-06-26T23:59:59.999Z,Bitcoin,2013-06-26,0.02593267880961542,0.006493797521917039,61.014575004571434,54.34573723615678,0.0
2.8064200878,2.9468998909,2.7548298836,2.8599998951,0.0,54085900.44,2013-06-26T23:59:59.999Z,Litecoin,2013-06-26,0.06715734767300913,0.019091869935267725,60.97783640452857,54.39146777041699,0.0
104.0,104.0,101.0999984741,101.43699646,0.0,1150468022.9,2013-06-27T23:59:59.999Z,Bitcoin,2013-06-27,0.02858918961627144,-0.024644264807692277,60.09740754537143,53.554461608164935,0.0
2.8808000088,3.0318300724,2.8391399384,3.0197799206,0.0,57201137.8061,2013-06-27T23:59:59.999Z,Litecoin,2013-06-27,0.06380933017188704,0.04824351269628471,60.11815040452858,53.52862584521655,0.0
101.7369995117,101.7369995117,92.3330001831,94.6492004395,0.0,1073887456.97,2013-06-28T23:59:59.999Z,Bitcoin,2013-06-28,0.09935635256222863,-0.06966786032828583,58.96275053707143,52.533426159898305,0.0
3.036839962,3.036839962,2.6675000191,2.7476699352,0.0,52128119.3132,2013-06-28T23:59:59.999Z,Litecoin,2013-06-28,0.13441932677882454,-0.09522069994414818,44.5052752495,52.01236710336151,0.0
94.6600036621,99.9899978638,93.0,94.9940032959,0.0,1078198523.95,2013-06-29T23:59:59.999Z,Bitcoin,2013-06-29,0.07358356971257039,0.003528413489104182,57.672521420900004,51.36439481420406,0.0
2.7612299919,2.9277100563,2.7028000355,2.7947199345,0.0,53106258.7709,2013-06-29T23:59:59.999Z,Litecoin,2013-06-29,0.08047676549751963,0.01212863205826448,43.21462426868572,50.38506495284146,0.0
2.7882199287,3.0017399788,2.76541996,2.9805400372,0.0,56721476.4462,2013-06-30T23:59:59.999Z,Litecoin,2013-06-30,0.07928765118082604,0.06897594645257014,43.23184428898572,50.36899239896458,0.0
94.9990005493,98.1222991943,94.2222976685,96.6139984131,0.0,1096957771.35,2013-06-30T23:59:59.999Z,Bitcoin,2013-06-30,0.04036683699938028,0.017000156364401872,42.542844568,49.46497745390646,0.0
97.5100021362,97.6649017334,86.297203064,88.0500030518,0.0,1000065296.25,2013-07-01T23:59:59.999Z,Bitcoin,2013-07-01,0.12910503435999154,-0.09701567918321302,54.69001930102858,48.574094301518514,0.0
3.0091600418,3.3044600487,2.8755700588,2.9487900734,0.0,56208962.1382,2013-07-01T23:59:59.999Z,Litecoin,2013-07-01,0.14544609118460688,-0.020062066344563097,41.5899606773,48.3662997626616,0.0
88.0500030518,92.3000030518,87.5100021362,90.1340026855,0.0,1024082227.85,2013-07-02T23:59:59.999Z,Bitcoin,2013-07-02,0.053143106628843625,0.023668365263700985,54.07372249877143,47.94560114734771,0.0
2.94968009,3.0341899395,2.8063700199,2.8347198963,0.0,54124595.9229,2013-07-02T23:59:59.999Z,Litecoin,2013-07-02,0.08036770049039427,-0.03897378366207841,40.908110584542854,47.48739598379586,0.0
2.8468499184,3.0277500153,2.6094300747,2.6150898933,0.0,50009684.0754,2013-07-03T23:59:59.999Z,Litecoin,2013-07-03,0.15996388562846656,-0.08140928807032255,40.88244915008572,47.51146693375477,0.0
90.4049987793,90.9812011719,76.9792022705,77.5299987793,0.0,881233115.5,2013-07-03T23:59:59.999Z,Bitcoin,2013-07-03,0.18060104632864307,-0.14241469137598156,51.532371827528564,45.92852989402724,0.0
78.8899993896,83.1050033569,72.0,80.5258026123,0.0,915618608.9,2013-07-04T23:59:59.999Z,Bitcoin,2013-07-04,0.13790614929187622,0.020735241923650432,49.234058141700004,43.6422375721817,0.0
2.6751599312,2.776540041,2.4933600426,2.7258000374,0.0,52211619.5832,2013-07-04T23:59:59.999Z,Litecoin,2013-07-04,0.1038887645882164,0.01892974906262304,37.044886282499995,42.90333809891907,0.0
79.9899978638,80.0,65.5260009766,68.4309997559,0.0,778411178.875,2013-07-05T23:59:59.999Z,Bitcoin,2013-07-05,0.21151231276804594,-0.14450554340033425,46.39948766571429,41.340381576157995,0.0
2.7068600655,2.7207999229,2.3314199448,2.4313499928,0.0,46634396.8329,2013-07-05T23:59:59.999Z,Litecoin,2013-07-05,0.16014970253278132,-0.10178216310901497,33.87053728104286,39.10632948639652,0.0
68.5049972534,75.0,66.8199996948,70.2772979736,0.0,799741618.54,2013-07-06T23:59:59.999Z,Bitcoin,2013-07-06,0.11639605592509907,0.02587111584931903,43.50519129208572,38.488687501199884,0.0
2.423019886,2.6212000847,2.3654301167,2.5166299343,0.0,48334783.341,2013-07-06T23:59:59.999Z,Litecoin,2013-07-06,0.10163193424429422,0.0386336277472879,43.491125583657144,38.50613539480653,0.0
2.4577798843,2.6588199139,2.3842799664,2.6566100121,0.0,51099903.9764,2013-07-07T23:59:59.999Z,Litecoin,2013-07-07,0.10334220914984112,0.08089826475922549,32.79492718834286,37.86882387710295,0.0
68.7490005493,74.5610961914,66.6200027466,74.5610961914,0.0,848838978.923,2013-07-07T23:59:59.999Z,Bitcoin,2013-07-07,0.10650451576536696,0.08454080198492672,31.94282627107143,36.66374413425422,0.0
76.5,80.0,72.5999984741,76.5159988403,0.0,871457940.1,2013-07-08T23:59:59.999Z,Bitcoin,2013-07-08,0.09671182024748672,0.0002091351673202612,42.48428324291428,37.46255394607405,0.0
2.7111599445,2.7434999943,2.4945399761,2.6092000008,0.0,50274076.0368,2013-07-08T23:59:59.999Z,Litecoin,2013-07-08,0.09541622647695348,-0.03760749855678603,33.08116899218571,38.11936942345183,0.0
2.5847599506,2.6490499973,2.4809100628,2.6129601002,0.0,50428048.0838,2013-07-09T23:59:59.999Z,Litecoin,2013-07-09,0.06434845081910374,0.010910161925657294,33.107113293242854,38.09508627126959,0.0
76.0,78.3000030518,72.5199966431,76.6940002441,0.0,873841849.25,2013-07-09T23:59:59.999Z,Bitcoin,2013-07-09,0.0753645186103675,0.009131582159210476,34.023785046171426,39.19975693646892,0.0
2.6092500687,2.8139200211,2.5831799507,2.8110198975,0.0,54334216.8241,2013-07-10T23:59:59.999Z,Litecoin,2013-07-10,0.08208411139501726,0.07732866666188384,34.0658407552,39.16045872959402,0.0
76.7200012207,87.0,76.1999969482,86.7600021362,0.0,988957719.0,2013-07-10T23:59:59.999Z,Bitcoin,2013-07-10,0.1244813599110526,0.13086549473087192,46.08061105864285,40.785824941874814,0.0
88.0,90.2799987793,85.0799026489,88.9800033569,0.0,1014650062.5,2013-07-11T23:59:59.999Z,Bitcoin,2013-07-11,0.058441177053481806,0.011136401782954537,48.14045493942857,42.779317872085564,0.0
2.8371200562,2.8720200062,2.6443099976,2.726350069,0.0,52775603.6654,2013-07-11T23:59:59.999Z,Litecoin,2013-07-11,0.0835219259585112,-0.03904310885890521,37.599076543528575,43.70325130109278,0.0
